"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_CISE","CISE","Value","Flag Codes","Flags"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",350982.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","M","Hombres","ICSE93_1_A","Asalariados sector privado",637863.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","M","Hombres","ICSE93_1_B","Asalariados sector público",1065474.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","M","Hombres","ICSE93_7","Personal de servicio doméstico",376337.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","F","Mujeres","ICSE93_T","Total",519144.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","F","Mujeres","ICSE93_2","Empleadores",768174.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",270369.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","F","Mujeres","ICSE93_1_A","Asalariados sector privado",542755.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","F","Mujeres","ICSE93_1_B","Asalariados sector público",783572.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL09","Región de La Araucanía","F","Mujeres","ICSE93_7","Personal de servicio doméstico",272343.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","_T","Ambos sexos","ICSE93_T","Total",679991.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","_T","Ambos sexos","ICSE93_2","Empleadores",1650192.5,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",369029.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",666357.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",1035280,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",252356.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","M","Hombres","ICSE93_T","Total",765129.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","M","Hombres","ICSE93_2","Empleadores",1970322,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",432276.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","M","Hombres","ICSE93_1_A","Asalariados sector privado",716533,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","M","Hombres","ICSE93_1_B","Asalariados sector público",1167453.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","M","Hombres","ICSE93_7","Personal de servicio doméstico",245935,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","F","Mujeres","ICSE93_T","Total",564380.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","F","Mujeres","ICSE93_2","Empleadores",587154,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",269157.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","F","Mujeres","ICSE93_1_A","Asalariados sector privado",582606.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","F","Mujeres","ICSE93_1_B","Asalariados sector público",934938.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL14","Región de Los Ríos","F","Mujeres","ICSE93_7","Personal de servicio doméstico",253021.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","_T","Ambos sexos","ICSE93_T","Total",653456.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","_T","Ambos sexos","ICSE93_2","Empleadores",2469655.6,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",424469.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",598493.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",851567.5,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",270788.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","M","Hombres","ICSE93_T","Total",738826.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","M","Hombres","ICSE93_2","Empleadores",3008506.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",475696.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","M","Hombres","ICSE93_1_A","Asalariados sector privado",645929.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","M","Hombres","ICSE93_1_B","Asalariados sector público",974899.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","M","Hombres","ICSE93_7","Personal de servicio doméstico",525832.7,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_T","Total",532544.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_2","Empleadores",1227980.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",309227.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_1_A","Asalariados sector privado",523470.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_1_B","Asalariados sector público",766695.6,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL10","Región de Los Lagos","F","Mujeres","ICSE93_7","Personal de servicio doméstico",261095.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_T","Total",870858.2,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_2","Empleadores",2714425.8,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_3","Trabajadores por cuenta propia",421065.1,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_1_A","Asalariados sector privado",718637.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_1_B","Asalariados sector público",1287535,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos","ICSE93_7","Personal de servicio doméstico",303519.2,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_T","Total",1002864,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_2","Empleadores",3497100.3,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_3","Trabajadores por cuenta propia",524368.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_1_A","Asalariados sector privado",795422.8,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_1_B","Asalariados sector público",1447188.4,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres","ICSE93_7","Personal de servicio doméstico",,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_T","Total",711213.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_2","Empleadores",1655657.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_3","Trabajadores por cuenta propia",278766.3,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_1_A","Asalariados sector privado",608133.9,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_1_B","Asalariados sector público",1118885,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres","ICSE93_7","Personal de servicio doméstico",303519.2,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_T","Total",890644.7,,
"ESI_YRMEDIO_OCU_P2017","Ingreso medio real de la población ocupada (proyecciones base 2017)","2022","2022","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos","ICSE93_2","Empleadores",1568560.9,"u","Estimación no fiable (número de casos muestrales menor a 60, grados de libertad menores a 9 o coeficiente de variación mayor a 30%)"
